Survived,Pclass,Sex_Encoded,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Age_Standardized,Fare_Standardized
0,3,1,28.0,0,0,6.95,True,False,-0.10463740114712752,-0.5084855775921673
0,3,1,28.0,0,0,56.4958,False,True,-0.10463740114712752,0.48910360681684706
1,3,1,28.0,0,0,7.75,True,False,-0.10463740114712752,-0.49237782784290063
1,3,0,15.0,1,0,14.4542,False,False,-1.1036853643239128,-0.3573908580066095
0,3,1,28.0,0,0,7.2292,False,False,-0.10463740114712752,-0.5028639729296732
0,3,1,23.0,0,0,7.8542,False,True,-0.48888661775358344,-0.4902797934380587
0,3,1,18.0,0,0,8.3,False,True,-0.8731358343600393,-0.48130374989027985
0,3,1,21.0,0,0,8.6625,False,True,-0.6425863043961658,-0.47400492578514347
0,3,1,28.0,0,0,8.05,False,True,-0.10463740114712752,-0.4863374216869257
1,3,1,32.0,0,0,56.4958,False,True,0.20276197213803718,0.48910360681684706
1,1,1,28.0,0,0,29.7,False,False,-0.10463740114712752,-0.05042144409739929
0,3,1,20.0,0,0,7.925,False,True,-0.719436147717457,-0.4888542575852486
0,2,1,16.0,0,0,10.5,False,True,-1.0268355210026217,-0.43700743807979686
1,1,0,30.0,0,0,31.0,False,False,0.04906228549545483,-0.024246350754841113
0,3,1,34.5,0,0,6.4375,False,False,0.3948865804412651,-0.5188046047752911
0,3,1,17.0,0,0,8.6625,False,True,-0.9499856776813305,-0.47400492578514347
0,3,1,42.0,0,0,7.55,False,True,0.9712604053509489,-0.49640476528021726
0,3,1,35.0,0,0,7.8958,False,False,0.4333115021019107,-0.4894421904510968
0,2,1,28.0,0,1,33.0,False,True,-0.10463740114712752,0.016023023618325298
0,3,1,4.0,4,2,31.275,False,True,-1.949033640858116,-0.01870931177853076
0,3,0,9.0,1,1,15.2458,False,False,-1.56478442425166,-0.3414522396297103
1,1,0,16.0,0,1,39.4,False,True,-1.0268355210026217,0.14488502161245778
0,2,0,44.0,1,0,26.0,False,True,1.1249600919935314,-0.12491978668775715
1,3,0,18.0,0,1,9.35,False,True,-0.8731358343600393,-0.4601623283443675
1,1,1,51.0,0,0,26.55,False,True,1.6629089952425695,-0.11384570873513637
1,3,0,24.0,0,3,19.2583,False,False,-0.41203677443229225,-0.26066180729354516
0,3,1,28.0,0,0,7.2292,False,False,-0.10463740114712752,-0.5028639729296732
0,3,1,41.0,2,0,14.1083,False,True,0.8944105620296577,-0.36435544630444866
0,2,1,21.0,1,0,11.5,False,True,-0.6425863043961658,-0.41687275089321363
1,1,0,48.0,0,0,25.9292,False,True,1.432359465278696,-0.1263453225405672
0,2,1,24.0,0,0,13.0,False,True,-0.41203677443229225,-0.3866707201133388
1,2,0,42.0,0,0,13.0,False,True,0.9712604053509489,-0.3866707201133388
1,2,0,27.0,1,0,13.8583,False,False,-0.1814872444684187,-0.3693891181010945
0,1,1,31.0,0,0,50.4958,False,True,0.12591212881674602,0.3682954836973478
0,3,1,28.0,0,0,9.5,False,True,-0.10463740114712752,-0.45714212526638004
1,3,1,4.0,1,1,11.1333,False,True,-1.949033640858116,-0.4242561406845337
0,3,1,26.0,0,0,7.8958,False,True,-0.2583370877897099,-0.4894421904510968
1,1,0,47.0,1,1,52.5542,False,True,1.3555096219574048,0.40974072380221066
0,1,1,33.0,0,0,5.0,False,True,0.27961181545932834,-0.5477482176060045
0,3,1,47.0,0,0,9.0,False,True,1.3555096219574048,-0.46720946885967163
1,2,0,28.0,1,0,24.0,False,False,-0.10463740114712752,-0.16518916106092355
1,3,0,15.0,0,0,7.225,False,False,-1.1036853643239128,-0.5029485386158568
0,3,1,20.0,0,0,9.8458,False,True,-0.719436147717457,-0.45017955043725955
0,3,1,19.0,0,0,7.8958,False,True,-0.7962859910387481,-0.4894421904510968
0,3,1,28.0,0,0,7.8958,False,True,-0.10463740114712752,-0.4894421904510968
1,2,0,25.0,0,1,26.0,False,True,-0.33518693111100106,-0.12491978668775715
0,3,1,33.0,0,0,7.8958,False,True,0.27961181545932834,-0.4894421904510968
0,3,0,22.0,0,0,10.5167,False,True,-0.5657364610748746,-0.4366711888037809
0,2,1,28.0,0,0,10.5,False,True,-0.10463740114712752,-0.43700743807979686
0,3,1,25.0,0,0,7.05,False,True,-0.33518693111100106,-0.5064721088735089
0,3,0,39.0,0,5,29.125,True,False,0.7407108753870755,-0.06199888922968463
0,2,1,27.0,0,0,13.0,False,True,-0.1814872444684187,-0.3866707201133388
1,1,0,19.0,0,0,30.0,False,True,-0.7962859910387481,-0.04438103794142432
0,3,0,28.0,1,2,23.45,False,True,-0.10463740114712752,-0.17626323901354432
1,1,1,26.0,0,0,30.0,False,False,-0.2583370877897099,-0.04438103794142432
0,3,1,32.0,0,0,7.75,True,False,0.20276197213803718,-0.49237782784290063
